age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25,unemployed,divorced,secondary,no,2380,yes,no,unknown,1,sep,382,5,-1,0,unknown,no
95,housemaid,single,secondary,no,3310,yes,no,cellular,25,jan,127,2,-1,0,unknown,no
77,management,married,primary,no,-4256,yes,no,unknown,15,apr,583,2,-1,0,unknown,yes
54,admin.,single,unknown,no,1504,no,no,unknown,28,jun,500,4,-1,0,unknown,yes
20,admin.,single,tertiary,no,4695,no,no,cellular,12,dec,629,5,-1,0,unknown,yes
31,management,married,secondary,no,2118,no,yes,cellular,16,mar,474,3,-1,0,unknown,yes
55,blue-collar,married,secondary,no,464,yes,no,cellular,21,dec,797,7,331,0,unknown,no
77,technician,married,secondary,no,-2067,no,no,cellular,3,jun,248,3,109,0,unknown,yes
91,unknown,married,tertiary,no,4298,no,no,unknown,13,may,169,1,197,3,unknown,yes
19,technician,married,tertiary,no,4530,yes,no,unknown,30,jun,209,1,-1,0,unknown,no
80,entrepreneur,married,secondary,no,3494,yes,no,cellular,29,jan,414,6,-1,0,unknown,no
74,admin.,divorced,secondary,yes,-1028,yes,no,unknown,29,jul,81,3,-1,0,unknown,no
54,self-employed,married,tertiary,no,-771,no,no,telephone,13,mar,163,2,-1,0,unknown,no
64,technician,single,secondary,no,-95,yes,no,cellular,8,nov,221,4,154,0,unknown,no
62,admin.,married,secondary,no,5291,yes,yes,cellular,3,jul,392,1,351,2,unknown,no
38,entrepreneur,divorced,secondary,no,1596,no,yes,telephone,10,feb,1129,2,354,0,unknown,yes
43,entrepreneur,married,primary,no,-1677,yes,no,cellular,26,jun,92,1,-1,0,unknown,yes
79,unknown,married,secondary,no,10434,no,no,cellular,8,feb,262,3,-1,0,success,yes
80,unknown,divorced,primary,no,-1277,yes,no,cellular,13,aug,502,8,368,3,unknown,no
30,entrepreneur,divorced,secondary,no,-6490,yes,no,unknown,2,jan,351,8,-1,0,unknown,yes
69,self-employed,married,secondary,no,-4123,yes,no,unknown,4,apr,115,3,-1,0,unknown,yes
39,unknown,single,primary,no,-2305,yes,no,cellular,14,apr,148,3,336,0,unknown,no
21,services,married,tertiary,no,4600,yes,no,cellular,6,apr,1028,2,223,0,unknown,yes
84,housemaid,married,tertiary,no,2585,no,no,cellular,21,feb,84,2,-1,0,unknown,no
53,management,single,tertiary,no,-1650,yes,no,cellular,25,feb,239,1,-1,0,unknown,no
57,unemployed,married,primary,no,-401,yes,no,cellular,18,feb,330,1,-1,0,unknown,no
26,services,married,secondary,no,1054,no,no,cellular,6,mar,324,1,-1,0,unknown,yes
26,management,divorced,primary,no,2376,no,no,cellular,29,oct,383,4,-1,0,unknown,yes
42,blue-collar,married,secondary,no,194,yes,no,cellular,2,feb,793,4,-1,0,unknown,no
80,technician,divorced,secondary,no,-1700,yes,no,cellular,14,may,311,3,-1,0,unknown,no
41,housemaid,married,tertiary,no,398,yes,no,cellular,2,mar,248,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,2178,no,no,cellular,10,jan,403,7,-1,0,unknown,yes
72,housemaid,married,tertiary,no,4662,no,no,unknown,7,jun,33,1,80,0,failure,yes
76,management,married,secondary,no,320,no,no,cellular,5,jul,231,3,-1,0,failure,yes
83,blue-collar,single,tertiary,no,2663,no,yes,cellular,6,jan,543,1,-1,0,failure,yes
95,entrepreneur,married,secondary,no,2445,yes,no,cellular,4,jun,96,9,207,1,unknown,no
90,admin.,single,secondary,no,-362,yes,no,cellular,8,jul,96,1,-1,0,unknown,yes
72,housemaid,married,tertiary,no,2781,yes,no,cellular,16,dec,268,3,-1,0,unknown,no
47,admin.,married,tertiary,no,449,yes,no,cellular,29,oct,570,4,-1,1,unknown,no
40,unknown,married,secondary,no,-2026,yes,no,cellular,22,oct,129,2,-1,0,unknown,no
87,self-employed,single,primary,no,2127,yes,yes,unknown,26,apr,62,1,398,1,unknown,no
40,self-employed,single,primary,no,1304,no,no,cellular,7,may,1504,1,-1,0,unknown,yes
50,services,single,tertiary,no,-2694,yes,no,cellular,15,may,157,2,-1,0,unknown,no
51,unknown,married,tertiary,no,2973,no,no,cellular,16,nov,113,2,-1,0,unknown,yes
72,services,single,tertiary,no,-654,yes,no,telephone,21,oct,258,4,-1,1,unknown,no
60,blue-collar,married,tertiary,no,1315,yes,no,unknown,14,jan,326,6,-1,0,unknown,yes
81,unemployed,married,secondary,no,-2332,yes,no,cellular,21,jul,351,3,-1,2,unknown,yes
65,housemaid,single,secondary,no,415,no,no,cellular,22,dec,143,1,395,0,unknown,yes
66,entrepreneur,married,tertiary,no,2801,no,no,unknown,18,dec,129,5,-1,1,unknown,no
94,technician,married,primary,no,2079,yes,no,cellular,16,nov,323,6,-1,0,unknown,no
87,entrepreneur,married,secondary,no,-23,no,no,cellular,13,apr,462,7,-1,1,unknown,yes
92,blue-collar,single,tertiary,no,5181,no,yes,cellular,31,nov,197,4,220,0,unknown,no
47,management,married,tertiary,no,2245,yes,yes,telephone,5,sep,220,3,169,1,unknown,no
51,unemployed,married,secondary,no,4272,no,yes,cellular,13,nov,185,1,-1,0,unknown,no
71,management,single,tertiary,no,2120,yes,no,unknown,21,oct,111,3,-1,2,unknown,no
19,student,married,secondary,no,5108,no,yes,cellular,6,jun,329,1,225,0,unknown,no
63,student,single,secondary,no,3925,no,yes,unknown,13,mar,108,5,65,0,failure,yes
35,retired,married,tertiary,no,350,no,no,cellular,3,sep,281,1,117,0,failure,no
43,technician,married,primary,no,4555,yes,no,unknown,2,may,320,5,204,0,unknown,yes
75,management,married,tertiary,no,1753,yes,no,cellular,19,feb,664,3,-1,0,unknown,yes
59,technician,divorced,primary,no,3055,yes,no,cellular,21,feb,78,6,-1,0,unknown,no
71,student,married,unknown,no,3205,yes,no,unknown,29,mar,142,5,191,0,unknown,no
44,unemployed,married,secondary,no,2079,no,no,cellular,16,jun,239,6,-1,0,unknown,no
52,entrepreneur,married,secondary,no,3736,no,no,cellular,2,sep,155,2,-1,1,failure,no
46,blue-collar,married,secondary,no,2068,no,no,unknown,19,jun,495,4,-1,0,unknown,yes
26,retired,divorced,tertiary,no,3479,yes,no,cellular,12,dec,291,2,126,0,unknown,no
55,housemaid,divorced,secondary,no,3212,yes,yes,cellular,5,feb,139,3,-1,0,unknown,no
87,housemaid,married,secondary,no,-4808,no,yes,cellular,3,oct,745,2,320,0,unknown,no
83,self-employed,single,primary,no,1428,no,yes,cellular,13,nov,134,1,-1,0,unknown,yes
41,retired,divorced,secondary,no,2311,no,no,unknown,31,may,133,8,-1,0,unknown,yes
29,unemployed,single,secondary,no,-3179,yes,no,telephone,31,aug,1200,1,187,1,unknown,yes
23,blue-collar,married,secondary,no,3470,yes,no,cellular,17,feb,344,6,-1,0,failure,yes
52,technician,single,secondary,no,-2206,no,no,cellular,13,apr,491,7,-1,0,unknown,yes
93,admin.,married,primary,no,1892,yes,no,cellular,5,jun,135,3,-1,0,unknown,no
68,student,single,secondary,no,861,yes,no,cellular,5,oct,196,4,-1,0,failure,no
56,unemployed,married,secondary,no,-675,yes,no,unknown,15,may,200,2,-1,0,unknown,no
63,technician,married,secondary,no,-623,yes,no,unknown,6,may,262,5,-1,0,unknown,no
32,unemployed,single,secondary,no,743,no,no,cellular,9,jul,118,3,-1,0,failure,no
46,services,single,secondary,no,-734,yes,no,cellular,23,nov,154,4,-1,4,unknown,no
67,admin.,married,tertiary,no,40,yes,no,cellular,4,nov,72,3,-1,1,unknown,no
32,retired,single,primary,no,4815,no,no,cellular,9,sep,107,2,-1,0,unknown,no
43,self-employed,divorced,secondary,no,5696,yes,no,cellular,25,feb,163,1,-1,0,unknown,yes
31,admin.,single,tertiary,no,-4153,yes,no,cellular,25,jul,232,1,278,0,unknown,no
28,unemployed,married,secondary,no,-3342,no,no,cellular,30,sep,283,2,338,0,other,no
44,admin.,single,secondary,no,2830,yes,no,cellular,28,dec,288,6,-1,0,unknown,no
80,technician,married,secondary,no,254,no,no,unknown,30,jan,629,3,-1,0,unknown,no
28,services,single,secondary,no,-1184,no,no,cellular,14,oct,385,1,138,3,success,yes
27,self-employed,married,secondary,no,-2249,yes,no,unknown,11,apr,302,4,-1,0,unknown,no
72,retired,married,secondary,no,3185,no,yes,cellular,24,apr,377,2,-1,0,unknown,yes
47,entrepreneur,married,tertiary,no,-611,no,no,telephone,13,feb,385,1,-1,0,unknown,no
51,housemaid,married,tertiary,no,2382,no,no,cellular,27,apr,18,6,-1,0,unknown,yes
27,self-employed,married,secondary,no,5368,yes,yes,cellular,9,nov,64,1,-1,0,unknown,no
91,admin.,married,tertiary,no,1788,yes,no,unknown,26,apr,125,5,-1,0,unknown,yes
87,student,single,primary,no,293,yes,no,cellular,13,sep,204,2,-1,0,other,no
73,entrepreneur,married,tertiary,no,533,no,no,cellular,28,dec,303,1,-1,0,unknown,yes
74,entrepreneur,married,tertiary,no,-3017,yes,no,unknown,2,jun,188,2,-1,0,unknown,no
23,services,single,secondary,no,3067,yes,no,cellular,4,sep,249,2,88,0,unknown,no
58,student,married,primary,no,1469,yes,no,telephone,13,jun,183,1,242,0,unknown,no
63,management,married,tertiary,no,-160,no,no,unknown,6,mar,173,2,-1,1,unknown,no
45,unknown,divorced,secondary,no,2669,yes,yes,cellular,13,may,348,3,-1,0,unknown,yes
58,retired,married,tertiary,no,4342,yes,yes,unknown,10,sep,421,2,-1,0,unknown,no
35,management,married,tertiary,no,7095,no,no,cellular,19,jul,280,3,-1,2,unknown,yes
54,self-employed,single,secondary,no,12785,yes,no,cellular,21,may,275,2,-1,2,unknown,no
93,technician,married,secondary,no,-1787,no,no,unknown,28,sep,507,2,-1,0,unknown,yes
26,retired,single,secondary,no,-657,no,no,cellular,26,jan,310,6,-1,0,failure,no
70,student,married,unknown,no,-2493,no,no,cellular,16,mar,735,1,-1,0,unknown,no
94,technician,married,secondary,no,3347,no,no,cellular,29,oct,230,6,313,0,unknown,yes
52,services,married,tertiary,no,65,yes,no,cellular,29,oct,302,1,-1,1,failure,yes
34,student,married,secondary,no,4211,yes,no,cellular,10,may,58,1,-1,0,failure,no
82,unknown,divorced,secondary,no,3635,yes,no,telephone,23,oct,393,6,-1,0,unknown,yes
38,technician,single,secondary,no,-1584,no,no,cellular,27,feb,194,5,-1,0,unknown,no
19,blue-collar,married,primary,no,5305,no,no,cellular,28,apr,437,2,-1,0,success,no
91,retired,married,tertiary,no,1793,yes,no,cellular,5,jan,438,1,161,0,unknown,yes
76,housemaid,single,secondary,no,-264,no,no,cellular,31,sep,569,1,-1,0,unknown,yes
52,services,married,primary,no,3019,no,no,cellular,5,aug,214,2,-1,0,unknown,no
52,entrepreneur,married,secondary,no,-1516,yes,no,cellular,22,jan,499,1,254,0,unknown,yes
41,self-employed,single,secondary,yes,-2351,no,no,cellular,7,jan,166,7,381,0,unknown,no
51,housemaid,married,secondary,no,-1174,yes,no,cellular,2,aug,100,1,-1,0,unknown,no
37,unknown,married,tertiary,no,4579,yes,yes,cellular,3,oct,168,2,-1,0,unknown,no
93,housemaid,married,secondary,no,779,yes,no,cellular,10,apr,95,1,-1,0,unknown,no
35,self-employed,single,secondary,no,6467,yes,yes,cellular,14,jun,254,1,-1,0,failure,no
28,entrepreneur,married,secondary,no,4384,yes,yes,unknown,6,jul,699,6,-1,0,unknown,no
36,housemaid,married,secondary,no,3142,yes,no,cellular,27,jul,116,1,-1,2,failure,yes
36,entrepreneur,married,tertiary,no,8971,yes,no,unknown,24,jun,135,2,114,1,unknown,no
21,student,married,secondary,no,1604,yes,no,unknown,15,may,392,4,-1,0,other,yes
51,entrepreneur,single,tertiary,no,3693,no,no,unknown,5,feb,594,12,-1,0,unknown,yes
40,admin.,single,secondary,no,3797,no,yes,cellular,14,jul,229,6,-1,0,unknown,no
62,retired,married,secondary,no,506,yes,no,cellular,22,sep,581,1,-1,0,unknown,no
34,unknown,married,tertiary,no,496,no,no,cellular,27,nov,631,2,-1,0,unknown,no
44,self-employed,single,secondary,no,2022,no,no,telephone,29,apr,261,1,-1,0,unknown,yes
69,housemaid,divorced,secondary,no,2257,yes,no,telephone,15,jul,552,4,-1,0,unknown,no
60,admin.,married,tertiary,no,3778,yes,no,cellular,25,jun,314,5,-1,0,unknown,yes
32,retired,married,secondary,no,-5450,yes,no,cellular,15,aug,677,6,-1,0,unknown,no
86,unknown,divorced,secondary,no,3172,yes,yes,unknown,24,sep,306,1,305,0,unknown,yes
67,entrepreneur,single,tertiary,no,-444,yes,no,cellular,11,jun,308,2,-1,0,unknown,yes
62,self-employed,married,tertiary,no,2326,no,no,cellular,1,oct,473,5,-1,0,other,yes
90,retired,divorced,primary,no,2401,yes,no,cellular,10,oct,116,7,-1,1,unknown,yes
25,self-employed,single,primary,no,3756,yes,no,unknown,13,may,297,2,-1,0,unknown,no
37,self-employed,single,unknown,no,485,yes,no,cellular,18,aug,504,1,70,0,unknown,no
75,self-employed,married,primary,no,3370,yes,yes,cellular,15,aug,66,5,-1,0,unknown,no
89,retired,married,secondary,no,-1019,no,no,unknown,21,feb,146,1,307,0,unknown,no
88,entrepreneur,single,secondary,no,613,no,no,unknown,1,oct,295,3,296,0,failure,yes
26,unknown,married,secondary,no,2783,no,no,cellular,9,dec,132,2,-1,0,unknown,no
63,management,single,tertiary,no,-2830,yes,no,cellular,21,oct,422,3,-1,1,unknown,yes
34,retired,married,secondary,no,1341,no,yes,cellular,16,sep,262,4,-1,0,unknown,yes
87,housemaid,married,unknown,no,-215,no,no,cellular,28,nov,86,4,-1,0,unknown,no
76,housemaid,married,primary,no,3356,no,no,cellular,26,sep,119,2,-1,1,unknown,no
85,self-employed,married,tertiary,no,367,yes,no,cellular,2,sep,179,6,57,0,unknown,no
83,unknown,married,secondary,no,925,yes,no,cellular,5,feb,165,1,-1,0,success,no
73,student,married,unknown,no,8010,yes,no,cellular,23,nov,402,2,-1,0,unknown,yes
22,retired,single,secondary,no,2581,yes,no,cellular,24,jul,490,2,153,2,failure,yes
76,blue-collar,divorced,tertiary,no,2396,yes,no,cellular,24,oct,574,3,-1,0,failure,no
77,retired,single,secondary,no,2405,yes,no,cellular,27,feb,71,2,-1,0,unknown,no
76,unknown,single,secondary,no,-2365,no,no,cellular,1,aug,575,1,-1,0,failure,yes
64,services,married,secondary,no,-123,yes,yes,cellular,13,dec,209,1,-1,0,unknown,no
19,unemployed,single,secondary,no,-1702,yes,no,unknown,6,aug,234,6,-1,0,unknown,no
56,blue-collar,married,unknown,no,5168,no,yes,unknown,28,sep,170,5,337,0,unknown,yes
57,housemaid,married,tertiary,no,7284,yes,no,cellular,10,aug,414,5,-1,0,success,yes
69,housemaid,married,secondary,no,1233,yes,yes,cellular,9,may,103,3,-1,0,unknown,no
87,blue-collar,single,secondary,no,2023,no,no,cellular,31,dec,353,2,103,0,failure,yes
50,housemaid,married,tertiary,no,1218,yes,no,cellular,15,nov,107,1,-1,0,unknown,no
54,entrepreneur,married,secondary,no,5162,no,yes,unknown,13,dec,147,3,-1,0,unknown,no
29,retired,married,secondary,no,156,yes,no,cellular,26,oct,183,4,-1,0,unknown,no
78,entrepreneur,single,primary,no,-1808,no,no,cellular,22,jan,127,3,329,0,unknown,yes
33,unemployed,married,secondary,no,1897,yes,yes,cellular,25,jun,108,1,-1,0,unknown,no
44,retired,married,secondary,no,1334,yes,no,cellular,25,jan,413,2,69,0,unknown,yes
37,retired,married,primary,no,4888,yes,no,unknown,9,oct,276,4,-1,1,unknown,no
63,admin.,married,secondary,no,3068,no,no,cellular,8,dec,612,5,-1,0,unknown,no
47,technician,married,secondary,no,8178,no,no,cellular,3,sep,611,5,-1,0,unknown,yes
35,services,single,secondary,no,4925,yes,no,cellular,22,feb,416,2,69,0,other,yes
47,services,married,tertiary,no,-2927,no,no,unknown,10,jan,207,1,-1,0,unknown,no
25,admin.,married,tertiary,no,-951,no,no,cellular,22,sep,526,8,243,0,unknown,no
43,student,single,unknown,no,3349,no,no,cellular,26,dec,774,3,-1,0,unknown,yes
44,admin.,married,primary,no,2779,yes,no,telephone,2,oct,198,8,-1,0,unknown,no
46,blue-collar,married,secondary,no,2523,yes,yes,cellular,13,jan,98,6,-1,0,unknown,no
89,blue-collar,single,primary,no,-482,yes,yes,telephone,4,dec,130,2,-1,0,unknown,no
67,unknown,single,unknown,no,1524,yes,no,cellular,26,aug,241,2,-1,0,unknown,no
39,housemaid,divorced,secondary,no,4660,yes,no,cellular,27,oct,126,3,-1,0,failure,yes
43,management,married,secondary,no,3006,no,no,cellular,24,aug,145,2,-1,0,unknown,yes
58,unknown,married,tertiary,no,2326,no,no,cellular,14,dec,665,2,-1,0,unknown,no
42,technician,divorced,unknown,no,2122,no,yes,telephone,13,aug,367,2,-1,0,unknown,no
64,entrepreneur,married,tertiary,no,3211,yes,no,cellular,24,jul,150,2,197,3,unknown,yes
32,student,married,primary,no,4671,yes,yes,cellular,19,nov,129,6,-1,0,failure,no
29,technician,single,secondary,no,2844,yes,no,unknown,28,jul,315,3,-1,0,unknown,yes
48,unemployed,single,secondary,no,2319,yes,yes,unknown,26,jun,185,3,204,2,unknown,no
39,retired,divorced,tertiary,no,4402,yes,no,unknown,14,nov,277,2,-1,2,unknown,no
52,retired,married,secondary,no,2664,yes,no,cellular,15,jul,483,1,80,0,unknown,no
30,services,married,tertiary,no,-476,yes,no,cellular,3,jun,694,1,-1,0,unknown,yes
26,entrepreneur,single,tertiary,no,1269,no,no,unknown,30,aug,266,2,9,0,unknown,yes
27,self-employed,single,tertiary,no,1706,no,no,cellular,7,mar,92,9,-1,3,unknown,yes
72,student,single,secondary,no,-1516,yes,no,telephone,29,feb,529,2,-1,1,unknown,no
54,entrepreneur,divorced,secondary,no,2028,no,yes,cellular,1,jul,86,4,234,1,unknown,no
33,unknown,married,secondary,no,-2780,no,no,cellular,3,mar,401,1,199,0,unknown,no
65,student,married,tertiary,no,5042,no,no,cellular,20,aug,304,4,-1,2,unknown,no
80,management,married,tertiary,no,-1394,yes,no,cellular,14,oct,69,1,-1,0,unknown,no
82,student,married,primary,no,-2841,no,yes,unknown,18,nov,302,2,-1,2,unknown,no
42,services,single,secondary,no,4408,no,no,unknown,6,jan,189,2,239,0,unknown,no
78,admin.,married,secondary,no,4526,yes,no,cellular,21,dec,398,3,-1,0,unknown,yes
59,services,married,unknown,no,2033,yes,no,cellular,2,may,338,5,-1,0,unknown,no
60,entrepreneur,married,secondary,no,3023,no,no,cellular,20,jul,125,4,-1,2,success,no
65,housemaid,married,secondary,no,-1749,no,no,cellular,17,mar,240,1,-1,3,unknown,no
76,entrepreneur,married,primary,no,-1973,no,yes,unknown,7,nov,127,4,-1,1,unknown,no
44,entrepreneur,married,tertiary,no,4806,yes,no,unknown,6,dec,939,8,-1,0,other,no
92,student,single,unknown,no,3631,yes,yes,cellular,21,oct,121,5,-1,0,unknown,no
33,admin.,married,tertiary,no,4178,no,no,cellular,18,apr,374,6,142,0,unknown,yes
43,retired,single,tertiary,no,-88,yes,yes,unknown,14,oct,97,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,-4668,no,no,unknown,15,jul,674,1,-1,0,failure,yes
71,technician,divorced,secondary,no,5634,yes,no,cellular,18,dec,122,2,-1,0,unknown,no
67,technician,married,secondary,no,-1621,yes,yes,telephone,13,apr,127,2,-1,0,unknown,no
83,services,married,tertiary,no,3237,no,no,cellular,16,jul,119,1,-1,0,failure,no
87,student,single,tertiary,no,6255,no,yes,cellular,5,may,736,5,-1,1,unknown,yes
63,retired,married,tertiary,no,3125,no,no,cellular,18,dec,347,2,-1,0,failure,yes
77,self-employed,married,secondary,no,-3660,no,no,unknown,31,dec,92,6,244,4,unknown,no
71,technician,single,secondary,no,1629,yes,no,cellular,26,jan,237,3,-1,1,unknown,no
18,services,married,secondary,no,1199,no,no,telephone,6,jan,490,3,-1,1,failure,yes
24,student,single,secondary,no,1447,yes,no,unknown,15,dec,163,2,-1,1,success,no
85,entrepreneur,divorced,secondary,no,-729,no,no,unknown,18,dec,273,3,-1,0,unknown,yes
41,self-employed,married,tertiary,no,4522,no,no,cellular,3,jul,193,2,-1,0,unknown,yes
85,student,single,secondary,no,4067,no,no,cellular,23,oct,413,2,-1,0,unknown,yes
75,unemployed,married,primary,no,4578,yes,no,telephone,27,may,347,6,-1,0,unknown,yes
47,technician,divorced,primary,no,2842,no,no,cellular,12,apr,140,1,-1,0,failure,yes
30,housemaid,married,secondary,no,8037,yes,no,cellular,30,jan,137,7,69,0,unknown,yes
48,student,married,secondary,no,2479,no,no,telephone,28,mar,141,6,-1,0,unknown,no
25,entrepreneur,married,secondary,no,-252,no,no,cellular,19,jul,188,2,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,-1475,yes,no,cellular,18,aug,354,3,-1,0,unknown,no
94,entrepreneur,married,secondary,no,-307,no,no,cellular,17,jun,242,3,-1,0,unknown,no
87,technician,married,secondary,no,3490,yes,no,unknown,17,mar,47,8,278,0,unknown,no
64,entrepreneur,divorced,unknown,yes,-3279,no,yes,cellular,10,oct,860,5,-1,0,unknown,no
36,unknown,single,tertiary,no,211,no,yes,cellular,19,dec,171,7,-1,1,unknown,no
34,retired,married,primary,no,1209,yes,no,cellular,20,may,79,1,-1,0,unknown,no
59,technician,single,unknown,no,2380,no,no,cellular,1,jun,156,1,-1,0,failure,yes
68,technician,married,secondary,no,3522,no,yes,cellular,22,nov,249,3,-1,0,unknown,yes
19,admin.,married,secondary,no,3430,yes,no,cellular,29,jun,351,2,189,0,unknown,yes
42,unemployed,single,tertiary,no,1998,no,yes,cellular,16,may,165,6,-1,0,unknown,no
31,entrepreneur,married,tertiary,no,2777,yes,no,cellular,5,jul,1261,3,-1,0,unknown,no
21,admin.,single,tertiary,no,3797,no,yes,cellular,8,dec,190,1,-1,0,unknown,no
66,student,single,tertiary,no,-4124,yes,yes,cellular,1,jul,58,1,-1,4,unknown,no
28,self-employed,married,secondary,no,-2484,yes,no,cellular,30,dec,280,1,117,0,success,yes
66,student,single,unknown,no,2430,yes,no,unknown,17,jan,733,1,-1,0,unknown,no
35,technician,divorced,tertiary,no,7692,no,no,cellular,20,may,201,1,384,0,unknown,yes
