RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6223,15893480,Customer6223,590,France,Female,25,8,150764.59,2,1,1,33724.83,0
6224,15809835,Customer6224,566,France,Male,45,8,102894.54,2,0,1,55870.03,0
6225,15574409,Customer6225,614,Germany,Male,38,8,0.0,2,1,1,192744.07,1
6226,15653328,Customer6226,733,France,Female,52,6,94005.22,1,1,1,146364.39,0
6227,15615673,Customer6227,576,Germany,Male,40,10,0.0,2,1,0,155193.85,0
6228,15048110,Customer6228,626,Spain,Female,37,1,0.0,1,0,0,87102.49,0
6229,15684927,Customer6229,641,Spain,Female,37,6,309684.36,1,1,1,196892.07,0
6230,15856221,Customer6230,636,France,Male,27,7,0.0,2,1,0,160340.77,0
6231,15676280,Customer6231,836,Spain,Female,43,0,0.0,2,0,0,148475.76,0
6232,15042432,Customer6232,590,France,Male,27,2,0.0,2,0,0,147439.06,0
6233,15078511,Customer6233,686,France,Male,43,5,76955.31,1,1,0,158144.87,0
6234,15827574,Customer6234,617,France,Male,45,4,57370.89,2,1,0,194674.14,0
6235,15358173,Customer6235,775,Germany,Male,38,1,0.0,1,1,0,75826.07,1
6236,15615473,Customer6236,549,France,Female,49,8,29958.05,2,1,1,30738.37,0
6237,15221945,Customer6237,608,Germany,Female,36,7,18559.87,1,1,1,25415.05,0
6238,15116264,Customer6238,683,Germany,Male,36,4,0.0,1,1,1,155866.11,0
6239,15108422,Customer6239,620,Spain,Male,22,10,32299.32,1,1,1,157417.82,0
6240,15132473,Customer6240,789,France,Female,34,9,0.0,1,1,1,73387.09,1
6241,15396671,Customer6241,648,Spain,Female,40,8,145370.43,1,0,1,71054.77,0
6242,15434115,Customer6242,541,France,Male,58,1,288111.13,3,1,1,36788.38,0
6243,15228278,Customer6243,573,Spain,Female,23,1,52173.99,1,0,1,123842.8,0
6244,15828956,Customer6244,622,Germany,Male,44,9,0.0,1,1,0,35727.94,0
6245,15762909,Customer6245,850,Germany,Female,33,8,203296.75,2,0,1,178689.83,0
6246,15110754,Customer6246,477,France,Male,42,3,0.0,1,0,0,52079.81,1
6247,15191092,Customer6247,662,France,Female,58,4,0.0,2,0,1,69878.41,0
6248,15238865,Customer6248,660,France,Male,32,10,51187.31,1,0,1,23219.81,0
6249,15662939,Customer6249,712,France,Male,52,10,52545.42,1,1,1,84525.49,0
6250,15916701,Customer6250,520,Germany,Male,22,3,38482.29,1,0,0,100920.09,1
6251,15506813,Customer6251,653,France,Female,33,8,0.0,2,1,1,18597.26,0
6252,15515860,Customer6252,514,France,Male,41,4,109173.48,1,0,0,168820.9,0
6253,15850682,Customer6253,794,Spain,Female,26,2,131108.96,2,0,0,60978.92,0
6254,15687464,Customer6254,495,Spain,Female,30,6,189028.99,2,1,0,100720.46,1
6255,15081325,Customer6255,742,France,Male,29,2,0.0,2,1,0,62582.34,0
6256,15978596,Customer6256,620,Germany,Male,64,4,0.0,2,1,1,121087.55,0
6257,15597149,Customer6257,640,Spain,Male,41,5,0.0,1,1,0,44066.59,1
6258,15184009,Customer6258,469,Spain,Female,39,6,51047.9,2,0,0,188141.72,0
6259,15461343,Customer6259,666,France,Female,43,3,0.0,1,1,0,139990.33,0
6260,15354822,Customer6260,591,Germany,Female,22,2,0.0,2,0,0,151341.05,1
6261,15955087,Customer6261,790,Germany,Female,42,3,0.0,2,1,1,66159.76,0
6262,15922533,Customer6262,708,Germany,Male,38,7,0.0,4,1,0,134246.24,0
6263,15022182,Customer6263,529,France,Female,39,5,0.0,2,1,0,94033.52,0
6264,15429744,Customer6264,618,Spain,Female,37,6,0.0,2,0,0,8575.99,0
6265,15396894,Customer6265,850,Germany,Male,37,0,0.0,1,1,0,130246.05,0
6266,15466418,Customer6266,683,Germany,Male,37,1,191749.39,1,0,1,194668.09,0
6267,15542100,Customer6267,683,France,Male,32,10,0.0,2,1,0,181316.88,0
6268,15525339,Customer6268,648,Spain,Male,35,5,96958.12,2,1,0,91210.92,0
6269,15054287,Customer6269,584,France,Male,22,0,0.0,1,1,0,180497.05,0
6270,15441124,Customer6270,530,Germany,Male,34,10,260183.8,2,1,1,39116.33,0
6271,15789885,Customer6271,538,France,Female,27,10,114254.91,1,1,0,196203.8,0
6272,15872900,Customer6272,487,France,Female,33,8,161872.02,1,1,0,9009.12,0
6273,15515446,Customer6273,626,Spain,Female,21,3,0.0,1,0,1,56406.33,0
6274,15446018,Customer6274,645,Germany,Female,42,10,70236.8,1,1,0,29424.37,1
6275,15726650,Customer6275,445,France,Female,43,2,85312.22,1,0,1,199970.53,0
6276,15632093,Customer6276,580,France,Male,29,8,282458.8,2,1,1,48283.67,0
6277,15579764,Customer6277,651,France,Male,21,0,94953.1,1,1,1,199928.02,0
6278,15693854,Customer6278,574,Spain,Male,47,1,0.0,2,0,1,154486.98,0
6279,15944111,Customer6279,749,France,Female,43,6,0.0,2,0,1,113059.12,0
6280,15504481,Customer6280,527,France,Male,42,5,97136.4,1,0,0,128009.11,0
6281,15307060,Customer6281,739,Spain,Male,44,7,83253.61,1,1,0,186402.29,0
6282,15880468,Customer6282,518,Germany,Male,40,8,47775.63,2,1,1,37951.29,0
6283,15572547,Customer6283,587,France,Male,34,0,153312.84,1,0,0,134335.16,0
6284,15372779,Customer6284,350,Germany,Female,50,7,59526.4,2,1,0,163736.28,1
6285,15679757,Customer6285,439,France,Female,22,5,166637.94,2,0,0,115007.47,0
6286,15310913,Customer6286,548,Spain,Male,56,8,79412.29,1,0,1,47867.13,1
6287,15252129,Customer6287,584,France,Female,37,7,51615.26,1,1,1,47831.18,0
6288,15197097,Customer6288,530,Spain,Male,37,7,0.0,1,1,1,1652.22,0
6289,15427947,Customer6289,785,France,Male,24,7,60017.39,1,1,0,99455.57,0
6290,15902936,Customer6290,682,France,Male,37,10,0.0,4,0,1,173870.93,0
6291,15112613,Customer6291,756,France,Male,31,5,43044.1,2,1,1,40458.38,0
6292,15994556,Customer6292,480,Spain,Male,38,10,130801.79,1,1,0,176429.16,0
6293,15625269,Customer6293,849,France,Female,53,1,0.0,2,1,0,119671.39,0
6294,15737463,Customer6294,654,Spain,Male,49,7,0.0,2,1,0,45534.98,0
6295,15359883,Customer6295,614,France,Male,37,6,131380.37,1,1,0,177787.89,0
6296,15087520,Customer6296,557,France,Female,35,5,142295.83,1,1,1,169287.39,1
6297,15261543,Customer6297,626,Germany,Female,30,3,76454.32,1,1,1,47701.07,1
6298,15619229,Customer6298,588,Germany,Male,51,6,65142.4,1,1,0,78915.43,1
6299,15229999,Customer6299,716,France,Male,25,4,46098.01,1,1,1,124545.63,0
6300,15277529,Customer6300,628,France,Male,37,6,19382.71,2,1,0,54741.33,1
6301,15623051,Customer6301,628,Germany,Male,18,5,0.0,2,1,0,95098.55,0
6302,15392328,Customer6302,717,Spain,Male,20,5,56113.3,3,1,0,33895.22,0
6303,15908513,Customer6303,598,Germany,Female,42,6,110346.42,2,1,0,179668.79,0
6304,15464306,Customer6304,527,Spain,Male,34,5,0.0,1,1,1,49064.3,0
6305,15022423,Customer6305,610,France,Male,37,8,0.0,2,1,0,100664.91,0
6306,15160948,Customer6306,623,France,Female,37,10,53878.58,3,1,0,110647.12,1
6307,15014917,Customer6307,609,France,Male,52,6,0.0,1,0,1,53671.1,0
6308,15033878,Customer6308,656,Spain,Female,24,3,0.0,2,1,0,4101.61,0
6309,15109478,Customer6309,762,France,Female,65,1,148811.45,4,1,1,184235.86,0
6310,15558186,Customer6310,571,Spain,Female,33,4,0.0,1,1,1,41787.24,0
6311,15465281,Customer6311,634,Spain,Female,43,8,0.0,1,0,0,176550.29,1
6312,15514547,Customer6312,502,Germany,Female,42,10,230632.28,2,0,1,147170.75,0
6313,15309147,Customer6313,493,France,Female,60,10,0.0,1,1,0,155660.09,0
6314,15677417,Customer6314,574,France,Female,32,0,331778.0,2,1,0,119348.92,0
6315,15326005,Customer6315,768,Spain,Female,37,9,0.0,1,1,1,54248.64,0
6316,15302783,Customer6316,641,Spain,Male,30,3,0.0,2,0,0,186187.69,0
6317,15006121,Customer6317,832,France,Female,44,9,290334.76,1,0,1,188456.06,0
6318,15582634,Customer6318,835,Spain,Male,44,3,0.0,3,1,1,64974.93,0
6319,15508780,Customer6319,688,Spain,Female,22,7,128078.78,2,1,0,20726.93,0
6320,15115698,Customer6320,713,France,Male,18,6,172338.25,1,0,0,2160.4,1
6321,15790047,Customer6321,672,France,Male,31,10,164765.62,1,1,1,87236.56,0
6322,15520133,Customer6322,719,France,Male,43,10,0.0,1,0,1,37173.49,0
6323,15713911,Customer6323,642,France,Male,27,8,102339.1,2,0,1,42524.44,0
6324,15110300,Customer6324,692,Germany,Female,22,5,209797.98,1,1,0,24112.75,0
6325,15455045,Customer6325,536,Germany,Female,34,2,0.0,2,1,1,38593.97,0
6326,15351553,Customer6326,658,Germany,Male,30,8,101027.58,1,1,1,179278.26,1
6327,15002869,Customer6327,732,Spain,Female,45,9,161601.29,1,0,0,110243.14,1
6328,15228036,Customer6328,664,France,Female,38,10,132150.64,1,1,0,104318.43,1
6329,15061680,Customer6329,706,France,Female,36,8,20829.08,2,0,0,76181.02,0
6330,15610201,Customer6330,845,France,Female,29,7,131537.3,2,1,1,71894.24,0
6331,15190634,Customer6331,569,France,Male,30,3,0.0,1,1,1,4373.57,0
6332,15902160,Customer6332,638,France,Male,40,5,155218.3,1,1,0,150002.95,1
6333,15885412,Customer6333,747,Germany,Male,44,6,232301.79,2,1,0,9957.21,1
6334,15532436,Customer6334,663,France,Female,48,4,81428.48,2,1,0,65449.99,0
6335,15337212,Customer6335,786,Germany,Female,41,1,0.0,1,1,1,77684.98,0
6336,15376875,Customer6336,672,France,Male,47,10,125471.29,1,1,0,30440.29,1
6337,15054230,Customer6337,517,Spain,Male,19,8,0.0,1,1,0,44801.46,0
6338,15482750,Customer6338,605,Spain,Female,40,0,0.0,2,1,1,175542.86,0
6339,15968340,Customer6339,628,Germany,Male,34,3,82051.91,1,1,0,47813.88,0
6340,15089099,Customer6340,682,Spain,Female,30,10,26782.07,1,1,0,140555.09,1
6341,15670698,Customer6341,669,France,Male,53,9,124824.14,1,1,0,142018.52,1
6342,15967350,Customer6342,548,France,Male,40,5,129419.01,2,1,1,86546.37,0
6343,15726503,Customer6343,543,France,Male,30,7,90334.38,2,0,1,141614.79,0
6344,15460432,Customer6344,643,Germany,Female,50,7,350400.04,2,1,0,118686.92,0
6345,15123161,Customer6345,593,France,Female,35,6,71804.52,1,0,0,180453.89,1
6346,15754930,Customer6346,681,Spain,Male,27,2,97060.1,4,0,1,2029.54,0
6347,15050630,Customer6347,380,Germany,Male,42,1,137754.49,1,1,1,68623.68,1
6348,15095852,Customer6348,672,France,Female,42,3,101835.37,1,1,1,39311.27,0
6349,15986072,Customer6349,715,France,Female,28,10,103801.68,1,0,0,82631.43,0
6350,15933282,Customer6350,532,Germany,Male,50,0,381599.14,1,0,1,116085.51,0
6351,15396561,Customer6351,611,Spain,Male,55,2,79820.12,1,1,1,109850.47,1
6352,15498569,Customer6352,733,Germany,Male,48,1,0.0,1,0,1,170157.7,0
6353,15224816,Customer6353,613,Spain,Male,31,4,0.0,1,0,0,63633.73,0
6354,15699518,Customer6354,609,Spain,Female,51,8,29295.81,2,1,1,99497.2,0
6355,15745353,Customer6355,578,Spain,Male,50,0,130712.46,1,1,0,32754.14,0
6356,15659745,Customer6356,435,Germany,Female,39,9,105625.34,1,1,0,175868.48,0
6357,15964306,Customer6357,743,France,Female,49,2,50910.9,2,0,0,49173.88,0
6358,15967582,Customer6358,716,France,Male,30,8,88332.07,2,1,0,131542.78,0
6359,15543046,Customer6359,679,Germany,Female,36,0,91114.26,1,1,0,5299.19,0
6360,15425144,Customer6360,621,Germany,Female,38,3,180265.62,4,1,1,196790.57,1
6361,15511563,Customer6361,621,Spain,Male,35,4,155586.97,1,1,1,179850.56,0
6362,15910253,Customer6362,699,Germany,Female,30,10,0.0,2,0,0,184277.77,0
6363,15596270,Customer6363,605,France,Female,18,5,117879.9,2,1,0,191354.5,1
6364,15327154,Customer6364,595,France,Female,48,7,90922.67,1,1,0,197137.92,1
6365,15460704,Customer6365,777,France,Male,21,8,0.0,2,0,0,10663.53,0
6366,15874466,Customer6366,701,Spain,Female,38,0,0.0,2,0,0,116541.35,0
6367,15694607,Customer6367,622,Germany,Male,48,8,0.0,2,1,1,75079.54,0
6368,15249473,Customer6368,718,Spain,Male,32,8,0.0,1,0,0,184403.57,1
6369,15083253,Customer6369,634,Spain,Female,46,3,0.0,1,1,1,67647.62,0
6370,15990265,Customer6370,750,France,Female,59,2,125345.18,2,1,1,183612.23,0
6371,15135790,Customer6371,703,France,Female,45,3,43831.95,2,1,1,11869.42,0
6372,15936642,Customer6372,597,Spain,Male,51,4,121221.03,1,1,0,58381.98,0
6373,15264652,Customer6373,562,France,Female,47,1,75908.7,2,1,0,20619.17,0
6374,15554801,Customer6374,555,France,Female,49,9,19565.99,3,1,1,19307.33,0
6375,15778101,Customer6375,805,Spain,Male,36,6,121251.49,2,1,1,31955.86,0
6376,15128715,Customer6376,699,Spain,Female,47,2,66572.54,2,1,1,168079.48,0
6377,15190022,Customer6377,726,France,Female,36,7,0.0,1,1,1,178521.21,0
6378,15501583,Customer6378,761,France,Female,20,6,0.0,2,0,1,132200.43,0
6379,15165032,Customer6379,495,Spain,Male,56,3,0.0,1,1,0,52333.97,1
6380,15791112,Customer6380,727,Germany,Male,43,10,247208.61,2,1,1,139711.87,1
6381,15056846,Customer6381,652,Germany,Male,41,10,80049.91,1,1,0,191061.0,1
6382,15132937,Customer6382,496,Germany,Male,35,9,0.0,1,1,0,28504.8,0
6383,15337323,Customer6383,590,Spain,Female,41,6,70658.55,1,1,0,2200.06,0
6384,15680377,Customer6384,659,France,Female,18,6,25052.27,1,0,1,21229.43,1
6385,15749297,Customer6385,549,Germany,Male,27,4,145233.29,1,0,1,11200.42,1
6386,15584643,Customer6386,573,Spain,Male,45,1,75004.5,2,1,1,121968.03,0
6387,15454215,Customer6387,508,France,Male,31,9,47014.66,1,0,0,152758.47,1
6388,15654120,Customer6388,686,Germany,Male,31,2,0.0,1,0,1,149383.06,0
6389,15236172,Customer6389,713,France,Female,35,7,0.0,1,1,0,10734.12,0
6390,15956847,Customer6390,590,Spain,Female,24,6,122310.71,2,1,1,98349.29,0
6391,15573200,Customer6391,720,France,Female,24,6,88620.75,2,1,0,33098.23,0
6392,15528220,Customer6392,604,Germany,Female,45,7,0.0,1,1,1,196730.19,0
6393,15308117,Customer6393,535,Germany,Male,53,3,0.0,2,1,1,5130.36,0
6394,15991178,Customer6394,552,Germany,Male,39,9,250193.36,1,1,1,66571.47,1
6395,15388472,Customer6395,654,France,Female,37,8,66185.73,2,1,1,130692.67,0
6396,15571069,Customer6396,680,Spain,Male,31,8,76401.4,2,1,0,164520.53,0
6397,15963094,Customer6397,490,France,Male,37,5,0.0,1,1,1,147470.62,0
6398,15000857,Customer6398,533,Germany,Male,57,1,142068.31,1,1,0,108412.24,1
6399,15903382,Customer6399,581,France,Female,37,3,103473.6,1,1,1,15587.23,1
6400,15109808,Customer6400,631,France,Male,46,8,0.0,1,1,0,148536.04,0
6401,15004195,Customer6401,611,Spain,Female,31,8,104124.02,1,1,0,155320.99,1
6402,15491184,Customer6402,750,France,Female,50,2,44798.8,1,1,1,91543.67,0
6403,15575469,Customer6403,570,France,Female,39,10,240173.56,1,1,1,125508.58,0
6404,15862388,Customer6404,848,France,Male,41,2,65958.28,1,1,0,102709.58,0
6405,15035966,Customer6405,488,France,Female,38,7,0.0,1,1,0,171387.61,0
6406,15285392,Customer6406,523,Germany,Male,28,1,98354.58,1,1,0,140374.38,1
6407,15041006,Customer6407,635,Spain,Male,26,5,0.0,1,0,0,36023.99,0
6408,15427780,Customer6408,555,Germany,Male,45,8,0.0,1,1,0,94842.41,0
6409,15320795,Customer6409,661,Spain,Male,46,10,167476.39,1,1,0,92590.81,0
6410,15944574,Customer6410,819,Germany,Female,41,1,121907.27,1,1,1,28550.95,0
6411,15986346,Customer6411,403,Spain,Male,29,6,128688.88,1,1,0,172064.05,0
6412,15878036,Customer6412,726,France,Female,41,3,0.0,2,1,0,188440.33,0
6413,15274654,Customer6413,701,Spain,Male,51,0,44757.17,2,1,1,56844.62,0
6414,15756731,Customer6414,675,Spain,Female,44,1,0.0,1,0,0,84205.95,0
6415,15319143,Customer6415,526,Spain,Female,24,0,0.0,1,1,0,151041.01,0
6416,15111472,Customer6416,611,France,Male,37,4,0.0,1,0,0,170706.57,0
6417,15863030,Customer6417,568,France,Female,36,0,0.0,1,0,0,83743.47,0
6418,15937745,Customer6418,648,France,Female,42,8,0.0,1,1,0,11207.03,0
6419,15296933,Customer6419,701,France,Male,43,10,0.0,2,0,1,17910.66,0
6420,15885957,Customer6420,748,France,Male,27,0,162494.38,2,0,1,167438.77,0
6421,15321602,Customer6421,710,Germany,Male,32,9,64630.31,1,1,1,145447.26,0
6422,15871073,Customer6422,585,France,Male,25,1,169243.09,2,1,0,118624.94,0
6423,15907403,Customer6423,672,France,Male,30,2,0.0,1,1,1,69200.95,0
6424,15151745,Customer6424,615,Spain,Female,43,8,103767.87,1,1,0,39881.77,0
6425,15943227,Customer6425,621,France,Male,32,0,0.0,1,1,1,146371.96,0
6426,15405737,Customer6426,593,Spain,Male,37,4,0.0,1,1,1,162795.54,0
6427,15510887,Customer6427,759,France,Female,31,4,0.0,2,0,0,79921.8,0
6428,15590218,Customer6428,686,France,Female,36,7,102888.66,1,1,1,28011.37,0
6429,15963896,Customer6429,448,France,Male,22,5,0.0,1,1,0,49871.92,0
6430,15736636,Customer6430,485,France,Male,42,1,142918.09,2,1,0,16987.36,1
6431,15307530,Customer6431,687,France,Male,35,3,159597.0,1,1,1,110316.14,0
6432,15292675,Customer6432,678,Germany,Male,43,10,205472.14,2,1,0,10608.7,0
6433,15428569,Customer6433,753,France,Female,38,8,69062.79,2,1,1,195944.2,0
6434,15737211,Customer6434,445,France,Male,28,10,356774.52,1,1,0,69866.1,0
6435,15657664,Customer6435,565,France,Female,49,7,118656.54,2,0,0,71856.78,0
6436,15995852,Customer6436,771,France,Female,50,9,265771.35,2,0,0,114716.68,0
6437,15853469,Customer6437,698,France,Female,41,6,100530.29,2,1,0,157206.42,0
6438,15048835,Customer6438,616,Germany,Male,41,4,116959.42,2,0,0,25637.88,0
6439,15038981,Customer6439,673,France,Male,41,10,76795.59,2,1,1,192430.43,0
6440,15027939,Customer6440,759,Germany,Male,33,1,104957.15,1,1,0,141976.3,0
6441,15936017,Customer6441,702,France,Male,33,9,118937.0,1,1,0,199646.87,1
6442,15660278,Customer6442,717,France,Male,46,5,165143.78,1,1,1,20008.76,0
6443,15324462,Customer6443,624,Spain,Male,34,3,132539.43,2,1,1,115485.15,0
6444,15508255,Customer6444,550,France,Female,36,4,27656.65,2,0,1,30465.41,0
6445,15644695,Customer6445,685,France,Female,27,2,0.0,2,1,1,161764.69,0
6446,15173757,Customer6446,561,Germany,Female,63,2,0.0,2,1,0,41428.19,0
6447,15893240,Customer6447,850,Spain,Male,45,8,33170.25,2,1,0,196383.69,0
6448,15669740,Customer6448,618,Germany,Female,33,0,23839.97,2,0,0,31128.39,0
6449,15857142,Customer6449,583,France,Female,59,4,140657.84,1,1,1,161738.5,1
6450,15132001,Customer6450,637,Germany,Female,32,2,139954.92,1,0,1,75187.66,0
6451,15897273,Customer6451,661,France,Male,45,5,243668.23,2,1,1,170328.61,0
6452,15186999,Customer6452,728,France,Male,22,0,111954.82,2,1,1,25356.8,0
6453,15491468,Customer6453,624,Spain,Male,41,2,133205.64,2,1,0,22631.9,0
6454,15305270,Customer6454,705,Spain,Male,50,10,0.0,1,1,0,131006.53,1
6455,15119094,Customer6455,580,Germany,Female,20,9,0.0,2,0,0,160168.79,0
6456,15529099,Customer6456,610,Germany,Female,35,10,131698.78,3,1,1,168112.97,1
6457,15311852,Customer6457,682,Spain,Female,18,10,0.0,1,0,0,19276.59,0
6458,15377159,Customer6458,508,Germany,Male,36,9,43274.49,1,0,0,127427.71,0
6459,15352682,Customer6459,680,Spain,Female,25,0,142211.25,2,1,1,28733.83,1
6460,15089239,Customer6460,683,Germany,Female,36,2,0.0,1,1,0,174902.94,0
6461,15056548,Customer6461,772,Germany,Male,33,5,110321.86,1,0,1,160503.98,0
6462,15592416,Customer6462,546,Germany,Male,45,1,126878.81,1,0,1,89353.52,1
6463,15169332,Customer6463,611,Germany,Female,21,2,0.0,1,1,1,68830.46,0
6464,15222072,Customer6464,557,Spain,Male,43,0,233285.93,1,0,1,147255.53,0
6465,15997611,Customer6465,699,Spain,Male,29,0,49499.85,2,1,0,111508.85,0
6466,15675785,Customer6466,728,Germany,Male,45,8,185384.02,2,1,1,106764.0,0
6467,15681005,Customer6467,647,Germany,Male,29,8,0.0,2,1,1,197516.45,0
6468,15203078,Customer6468,505,Spain,Male,48,5,258294.42,1,0,1,168261.3,1
6469,15255991,Customer6469,484,France,Female,46,3,239197.85,1,0,1,174802.91,0
6470,15406811,Customer6470,472,France,Female,50,6,40984.17,1,1,1,16714.38,0
6471,15362372,Customer6471,672,Spain,Female,32,5,77372.47,1,1,1,34894.9,0
6472,15018135,Customer6472,578,France,Male,46,4,136879.51,1,1,0,3330.13,0
6473,15150034,Customer6473,746,Germany,Female,23,3,103850.49,2,1,0,167084.26,0
6474,15510658,Customer6474,729,France,Female,39,3,0.0,2,1,0,135782.8,0
6475,15454102,Customer6475,758,Germany,Male,44,0,118763.65,2,0,0,191925.49,0
6476,15928830,Customer6476,695,Spain,Male,41,9,156166.4,2,1,0,191072.51,0
6477,15188134,Customer6477,683,Spain,Male,49,3,77614.01,1,1,1,22320.56,0
6478,15634966,Customer6478,511,France,Female,27,0,97355.56,1,1,1,19080.51,0
6479,15357371,Customer6479,820,Spain,Male,43,6,100543.98,1,1,0,67306.52,0
6480,15666140,Customer6480,633,Germany,Female,33,5,0.0,1,0,1,139634.74,0
6481,15059339,Customer6481,532,France,Female,21,8,239049.53,1,1,1,52466.92,0
6482,15404241,Customer6482,629,France,Female,37,0,85412.87,1,1,1,192997.69,1
6483,15831331,Customer6483,625,Germany,Male,24,2,124822.24,1,1,1,40359.55,0
6484,15982192,Customer6484,699,France,Male,36,1,249974.91,2,1,0,28738.66,0
6485,15031961,Customer6485,737,Spain,Male,21,1,65932.68,2,0,1,155210.28,0
6486,15033162,Customer6486,850,Spain,Female,26,10,0.0,1,1,0,181133.07,0
6487,15225888,Customer6487,703,Germany,Female,39,10,114626.99,2,1,0,54163.22,1
6488,15336701,Customer6488,611,Germany,Female,41,8,0.0,1,0,1,111566.72,0
6489,15267905,Customer6489,780,France,Male,24,9,101429.04,1,1,0,65315.83,0
6490,15746332,Customer6490,498,France,Male,38,1,90627.9,1,1,1,78210.78,0
6491,15579321,Customer6491,814,Spain,Female,23,9,234188.18,1,0,0,12192.03,0
6492,15499510,Customer6492,675,France,Male,40,9,211068.64,1,0,0,26205.29,1
6493,15036225,Customer6493,599,France,Male,38,4,79596.44,1,1,1,152706.28,1
6494,15125726,Customer6494,651,Germany,Male,39,2,65105.87,4,1,0,83968.7,1
6495,15878870,Customer6495,688,Germany,Male,28,7,21888.13,1,1,0,70225.76,1
6496,15721579,Customer6496,733,France,Female,41,6,137402.59,1,1,1,110778.19,1
6497,15330850,Customer6497,691,France,Female,37,6,23075.1,2,1,1,39519.99,0
6498,15856993,Customer6498,698,Germany,Female,25,7,30351.74,2,0,0,70681.15,0
6499,15509230,Customer6499,782,Spain,Female,37,6,244193.24,1,1,0,127317.65,0
6500,15407396,Customer6500,629,Spain,Male,33,0,0.0,1,1,0,163368.22,1
6501,15652935,Customer6501,457,Germany,Male,47,2,289032.66,2,1,1,68240.91,1
6502,15122295,Customer6502,732,France,Male,27,6,60721.41,1,1,1,66821.18,0
6503,15797827,Customer6503,643,Spain,Male,39,6,76934.33,2,1,1,120783.13,0
6504,15893288,Customer6504,456,Germany,Female,46,8,132822.17,2,0,1,100922.25,1
6505,15056419,Customer6505,712,France,Male,35,6,105061.82,1,0,0,142634.11,0
6506,15293776,Customer6506,631,Spain,Male,30,3,66777.69,2,1,0,26415.69,0
